x, y, length, r, ctrl
443.441, 442.774, 626.667, 5000.000, 6.473
444.335, 443.547, 627.849, 5000.000, 6.498
445.219, 444.334, 629.032, 5000.000, 6.523
446.091, 445.131, 630.213, 5000.000, 6.548
446.954, 445.940, 631.395, 5000.000, 6.574
447.774, 446.795, 632.577, 5000.000, 6.599
448.632, 447.609, 633.759, 5000.000, 6.624
449.482, 448.431, 634.942, 5000.000, 6.649
450.325, 449.261, 636.124, 5000.000, 6.674
451.162, 450.098, 637.307, 5000.000, 6.700
451.994, 450.941, 638.490, 5000.000, 6.725
452.821, 451.788, 639.674, 5000.000, 6.750
453.644, 452.640, 640.857, 5000.000, 6.775
454.465, 453.494, 642.041, 5000.000, 6.800
455.284, 454.350, 643.225, 5000.000, 6.826
456.103, 455.208, 644.409, 5000.000, 6.851
456.921, 456.065, 645.594, 5000.000, 6.876
457.740, 456.921, 646.778, 5000.000, 6.901
458.561, 457.776, 647.962, 5000.000, 6.927
459.384, 458.627, 649.147, 5000.000, 6.952
460.211, 459.475, 650.331, 5000.000, 6.977
461.043, 460.318, 651.514, 5000.000, 7.002
461.880, 461.154, 652.698, 5000.000, 7.028
462.723, 461.984, 653.881, 5000.000, 7.053
463.573, 462.807, 655.064, 5000.000, 7.078
464.431, 463.620, 656.246, 5000.000, 7.103
465.299, 464.424, 657.428, 5000.000, 7.128
466.175, 465.217, 658.610, 4997.893, 7.154
